Date,Confirmed,Deaths,Recovered,Infected,CFR,Recovery_rate,Mortality_rate
1-05-18,33001039,587200,0,32413839,1.77933791720921,0,.177400394021622
1-05-19,33030332,587871,0,32442461,1.77979137478848,0,.177603111433728
1-05-20,33060540,588550,0,32471990,1.78021895589122,0,.177808245744935
1-05-21,33088492,589165,0,32499327,1.78057374146879,0,.177994044863333
1-05-22,33108291,589656,0,32518635,1.78099195757341,0,.178142382045664
1-05-23,33121157,589850,0,32531307,1.78088585492349,0,.178200991848866
1-05-24,33146976,590295,0,32556681,1.7808411844266,0,.178335431861365
1-05-25,33169715,590924,0,32578791,1.78151666361921,0,.17852546055319
1-05-26,33193687,591899,0,32601788,1.7831673836052,0,.178820020131138
1-05-27,33221141,593251,0,32627890,1.78576346911143,0,.179228476079226
1-05-28,33242999,593809,0,32649190,1.7862678394329,0,.179397054791529
1-05-29,33254998,594137,0,32660861,1.78660963985023,0,.179496147654674
1-05-30,33261731,594268,0,32667463,1.78664183171946,0,.179535724377455
1-05-31,33267507,594415,0,32673092,1.78677350244489,0,.179580134898438
