Date,Japan,South Korea,Vietnam,Brazil,India,USA,Global
24/03/2021,"1,938579446","1,704296143","1,358695652","2,460595166","1,363236789","1,81897223","2,268592596"
25/03/2021,"1,936407311","1,702887764","1,357115161","2,463131796","1,358603258","1,819551614","2,266123659"
26/03/2021,"1,935269967","1,699333498","1,353441609","2,475828362","1,353944232","1,81870024","2,264821956"
27/03/2021,"1,933500942","1,692266871","1,353441609","2,48631705","1,349457684","1,81753556","2,2623667"
28/03/2021,"1,932332079","1,689820934","1,350829795","2,490736108","1,34425071","1,816674774","2,259697518"
29/03/2021,"1,933199329","1,685480884","1,34926754","2,496227219","1,340244241","1,81486302","2,258213571"
30/03/2021,"1,931420989","1,679147912","1,34926754","2,509426961","1,337258377","1,814107064","2,257635012"
31/03/2021,"1,928826208","1,674080221","1,344602382","2,521934116","1,333099868","1,813666358","2,255637984"
01/04/2021,"1,922097733","1,667082558","1,337409247","2,533395266","1,328084696","1,81249467","2,252825045"
02/04/2021,"1,914979175","1,66131989","1,335877863","2,542245665","1,324294358","1,811466775","2,250062376"
03/04/2021,"1,905515595","1,656550689","1,33282559","2,549044871","1,318512525","1,810140394","2,247932704"
04/04/2021,"1,898084604","1,652923822","1,330292664","2,552438376","1,311463351","1,809033904","2,244088838"
05/04/2021,"1,895881609","1,649251624","1,327265832","2,556955604","1,304953181","1,806168754","2,241619969"
06/04/2021,"1,890246768","1,642687422","1,321752266","2,572000629","1,298076792","1,805406485","2,240921742"
07/04/2021,"1,88410502","1,633859365","1,316284317","2,582966004","1,290645047","1,809412417","2,240924057"
08/04/2021,"1,875890247","1,629275231","1,311844078","2,598107796","1,283576133","1,808056541","2,237947128"
09/04/2021,"1,865630583","1,620083528","1,304509877","2,607593381","1,2754577","1,806128158","2,235836287"
10/04/2021,"1,857261731","1,613742367","1,300148588","2,613118953","1,267141784","1,804546972","2,234358081"
11/04/2021,"1,850714191","1,606958038","1,2996658","2,619317591","1,258002367","1,802828382","2,229905718"
12/04/2021,"1,847742697","1,603606534","1,293900185","2,623332126","1,249560519","1,800319199","2,227079788"
13/04/2021,"1,840957094","1,599368151","1,289609433","2,635479104","1,240357292","1,798505845","2,224511991"
14/04/2021,"1,830919752","1,594762614","1,280643981","2,646607048","1,230041655","1,797225622","2,221563511"
15/04/2021,"1,821784759","1,587034197","1,269035533","2,658416239","1,21962645","1,795859199","2,218348673"
16/04/2021,"1,814910309","1,581396989","1,262626263","2,665824685","1,209153492","1,794058632","2,214263921"
17/04/2021,"1,806220569","1,574727249","1,258540093","2,67392494","1,197930512","1,79328186","2,210781083"
18/04/2021,"1,795523336","1,570922666","1,256732496","2,677566513","1,186902898","1,791961453","2,206469527"
19/04/2021,"1,791461858","1,564304006","1,254030813","2,681338043","1,178319496","1,789703435","2,20336519"
20/04/2021,"1,78480903","1,557890378","1,25","2,691739331","1,16900282","1,788918401","2,200213329"
21/04/2021,"1,777356727","1,549789561","1,244665718","2,701129628","1,159121333","1,788085229","2,196999212"
22/04/2021,"1,767016889","1,541827717","1,239376771","2,70682334","1,149308321","1,787343591","2,192940471"
23/04/2021,"1,761178847","1,532437438","1,236749117","2,714152441","1,141110844","1,786307842","2,189763837"
24/04/2021,"1,753552318","1,5249775","1,235439463","2,722156467","1,133897699","1,785660295","2,186560834"
25/04/2021,"1,747912933","1,52194125","1,231093915","2,725073596","1,127021099","1,784783273","2,182913295"
26/04/2021,"1,742949866","1,51795693","1,227208976","2,727569506","1,122090683","1,783678494","2,180714932"
27/04/2021,"1,738866642","1,509036819","1,225061253","2,735313345","1,117884852","1,782892775","2,178393695"
28/04/2021,"1,73111565","1,503901904","1,221640489","2,742077511","1,114645774","1,782842814","2,175929948"
29/04/2021,"1,726188454","1,498274689","1,202749141","2,749604919","1,110324929","1,782326925","2,173423104"
30/04/2021,"1,719133472","1,493060652","1,195355191","2,754490054","1,105417911","1,781463503","2,170063434"
01/05/2021,"1,715635967","1,487341772","1,189666893","2,760000611","1,102096249","1,781171858","2,167419429"
02/05/2021,"1,708997769","1,482283719","1,181634031","2,762734574","1,098887422","1,780589799","2,164415819"
03/05/2021,"1,704490465","1,480658893","1,172529313","2,764783641","1,096533211","1,779373347","2,162495366"
04/05/2021,"1,700981718","1,47825043","1,168614357","2,770351368","1,094547447","1,779836217","2,160295104"
05/05/2021,"1,699493437","1,474677141","1,155115512","2,775578839","1,092012728","1,779830634","2,158176322"
06/05/2021,"1,697968576","1,475675161","1,132686084","2,778999895","1,089183782","1,779685443","2,155533771"
07/05/2021,"1,704866477","1,47145844","1,115715652","2,778819275","1,088354845","1,77938019","2,153273966"
08/05/2021,"1,698638069","1,472009049","1,078582435","2,781720361","1,086948868","1,779471273","2,150979695"
09/05/2021,"1,691204181","1,467457659","1,025791325","2,781335797","1,086001922","1,779063656","2,148711588"
10/05/2021,"1,68948212","1,464730323","1,003152766","2,782572507","1,087275482","1,77832847","2,147304633"
11/05/2021,"1,690484463","1,461394064","0,9801176141","2,784454715","1,089060774","1,778595987","2,146293882"
12/05/2021,"1,686831577","1,458733502","0,9568069984","2,786789091","1,089776623","1,778993838","2,144762532"
13/05/2021,"1,685872333","1,451909802","0,935828877","2,788760573","1,090859914","1,779260543","2,143603461"
14/05/2021,"1,682159459","1,446654611","0,9171907757","2,787636864","1,092225068","1,778962972","2,14216643"
15/05/2021,"1,680321238","1,442990484","0,8754863813","2,789042131","1,094973087","1,778907389","2,141399024"
16/05/2021,"1,674268575","1,438506312","0,8784425451","2,788406119","1,099078355","1,778833313","2,140361584"
17/05/2021,"1,682022666","1,433540635","0,8488185364","2,788057091","1,104756606","1,778502325","2,140146094"
18/05/2021,"1,700531785","1,432520922","0,820035461","2,790660247","1,110936358","1,779337917","2,140680773"
19/05/2021,"1,700167588","1,428603384","0,7838983051","2,793381379","1,114066033","1,779791375","2,140190685"
20/05/2021,"1,701431748","1,42710762","0,8109794136","2,794081877","1,119126847","1,780218956","2,144468543"
21/05/2021,"1,70475246","1,423040549","0,8297915402","2,794505198","1,124126973","1,780573741","2,144218973"
22/05/2021,"1,704615299","1,420594575","0,8204727486","2,793018874","1,128023034","1,780991958","2,143700397"
23/05/2021,"1,703649686","1,417192435","0,8151658768","2,792145721","1,135298016","1,780885855","2,143425042"
24/05/2021,"1,709083563","1,414774096","0,814211695","2,79055151","1,140051343","1,780841184","2,14301399"
25/05/2021,"1,714456375","1,409044029","0,7418647783","2,791312623","1,146587932","1,781516664","2,144075188"
26/05/2021,"1,7198056","1,404805113","0,739401906","2,792242804","1,151791914","1,783167384","2,14439711"
27/05/2021,"1,726117127","1,401028093","0,7237256136","2,794452778","1,157284381","1,785763469","2,145079683"
28/05/2021,"1,730328107","1,399258415","0,7348342714","2,800432896","1,163075218","1,786267839","2,145803951"
29/05/2021,"1,734185006","1,398756343","0,6803705848","2,799102698","1,168576222","1,78660964","2,146052799"
30/05/2021,"1,734121107","1,395895682","0,6613198255","2,797018732","1,173365188","1,786641832","2,145888911"
31/05/2021,"1,740659647","1,394186038","0,6324004306","2,797071648","1,17797509","1,786773502","2,146229855"
