iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,filter_$
BRA,South America,Brazil,7/1/2020,1448753,46712,37160.286,60632,1038,971.714,6815.756,219.76,174.823,285.247,4.883,4.571,1.09, , , , , , , , , , , , , , , , ,tests performed, , , , , , , , , ,77.31,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/2/2020,1496858,48105,38392,61884,1252,987.571,7042.069,226.313,180.618,291.137,5.89,4.646,1.08, , , , , , , , , , , , , , , , ,tests performed, , , , , , , , , ,77.31,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/3/2020,1539081,42223,37729.571,63174,1290,1030.429,7240.71,198.641,177.501,297.206,6.069,4.848,1.07, , , , , , , , , , , , , , , , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/4/2020,1577004,37923,37619.571,64265,1091,1027.857,7419.121,178.411,176.984,302.339,5.133,4.836,1.07, , , , , , , , , ,2124223,9.994, , , , , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/5/2020,1603055,26051,36987.429,64867,602,1035,7541.68,122.559,174.01,305.171,2.832,4.869,1.06, , , , , , , , , , , , , , , , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/6/2020,1623284,20229,36441.286,65487,620,1024.714,7636.848,95.169,171.44,308.088,2.917,4.821,1.06, , , , , , , , , , , , , , , , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/7/2020,1668589,45305,38078.286,66741,1254,1021,7849.989,213.14,179.142,313.988,5.9,4.803,1.05, , , , , , , , , , , , ,98318,.463, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/8/2020,1713160,44571,37772.429,67964,1223,1047.429,8059.676,209.687,177.703,319.741,5.754,4.928,1.04, , , , , , , , , , , , ,77295,.364, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/9/2020,1755779,42619,36988.714,69184,1220,1042.857,8260.18,200.504,174.016,325.481,5.74,4.906,1.04, , , , , , , , , , , , ,56272,.265, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/10/2020,1800827,45048,37392.286,70398,1214,1032,8472.111,211.931,175.915,331.192,5.711,4.855,1.04, , , , , , , , , , , , ,35249,.166, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/11/2020,1839850,39023,37549.429,71469,1071,1029.143,8655.698,183.586,176.654,336.231,5.039,4.842,1.04, , , , , , , , , ,2223803,10.462, ,14226,.067, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/12/2020,1864681,24831,37375.143,72100,631,1033.286,8772.517,116.819,175.834,339.199,2.969,4.861,1.03, , , , , , , , , , , , ,16661,.078, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/13/2020,1884967,20286,37383.286,72833,733,1049.429,8867.954,95.437,175.872,342.648,3.448,4.937,1.03, , , , , , , , , , , , ,19097,.09, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/14/2020,1926824,41857,36890.714,74133,1300,1056,9064.873,196.919,173.555,348.764,6.116,4.968,1.03, , , , , , , , , , , , ,21533,.101, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/15/2020,1966748,39924,36226.857,75366,1233,1057.429,9252.698,187.825,170.432,354.564,5.801,4.975,1.03, , , , , , , , , , , , ,23968,.113, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/16/2020,2012151,45403,36624.571,76688,1322,1072,9466.299,213.601,172.303,360.784,6.219,5.043,1.03, , , , , , , , , , , , ,26404,.124, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/17/2020,2046328,34177,35071.571,77851,1163,1064.714,9627.087,160.788,164.997,366.255,5.471,5.009,1.03, , , , , , , , , , , , ,28839,.136, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/18/2020,2074860,28532,33572.857,78772,921,1043.286,9761.318,134.231,157.946,370.588,4.333,4.908,1.04, , , , , , , , , , , , ,31275,.147, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/19/2020,2098389,23529,33386.857,79488,716,1055.429,9872.012,110.694,157.071,373.957,3.368,4.965,1.06, , , , , , , , , , , , ,31275,.147, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/20/2020,2118646,20257,33382.714,80120,632,1041,9967.312,95.3,157.051,376.93,2.973,4.897,1.07, , , , , , , , , , , , ,31275,.147, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/21/2020,2159654,41008,33261.429,81487,1367,1050.571,10160.237,192.925,156.481,383.361,6.431,4.942,1.09, , , , , , , , , ,2536552,11.933, ,31275,.147, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/22/2020,2227514,67860,37252.286,82771,1284,1057.857,10479.489,319.252,175.256,389.402,6.041,4.977,1.1, , , , , , , , , , , , ,31892,.15, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/23/2020,2287475,59961,39332,84082,1311,1056.286,10761.58,282.091,185.04,395.569,6.168,4.969,1.1, , , , , , , , , , , , ,32509,.153, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/24/2020,2343366,55891,42434,85238,1156,1055.286,11024.523,262.943,199.634,401.008,5.438,4.965,1.1, , , , , , , , , , , , ,33126,.156, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/25/2020,2394513,51147,45664.714,86449,1211,1096.714,11265.147,240.624,214.833,406.705,5.697,5.16,1.09, , , , , , , , , ,2678927,12.603, ,33743,.159, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/26/2020,2419091,24578,45814.571,87004,555,1073.714,11380.776,115.629,215.538,409.316,2.611,5.051,1.08, , , , , , , , , , , , ,40654,.191, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/27/2020,2442375,23284,46247,87618,614,1071.143,11490.317,109.541,217.572,412.205,2.889,5.039,1.07, , , , , , , , , , , , ,47566,.224, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/28/2020,2483191,40816,46219.571,88539,921,1007.429,11682.339,192.022,217.443,416.538,4.333,4.74,1.07, , , , , , , , , , , , ,54477,.256, , ,tests performed, , , , , , , , , ,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/29/2020,2552265,69074,46393,90134,1595,1051.857,12007.302,324.963,218.259,424.041,7.504,4.949,1.07, , , , , , , , , , , , ,60772,.286, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/30/2020,2610102,57837,46089.571,91263,1129,1025.857,12279.4,272.098,216.831,429.353,5.311,4.826,1.06, , , , , , , , , , , , ,67066,.316, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,7/31/2020,2662485,52383,45588.429,92475,1212,1033.857,12525.839,246.439,214.474,435.055,5.702,4.864,1.05, , , , , , , , , , , , ,73361,.345, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,22.94,1
BRA,South America,Brazil,8/1/2020,2707877,45392,44766.286,93563,1088,1016.286,12739.389,213.55,210.606,440.173,5.119,4.781,1.04, , , , , , , , , , , , ,79655,.375, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,8/2/2020,2733677,25800,44940.857,94104,541,1014.286,12860.767,121.378,211.427,442.719,2.545,4.772,1.04, , , , , , , , , ,3316167,15.601, ,79655,.375, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,8/3/2020,2750318,16641,43991.857,94665,561,1006.714,12939.056,78.289,206.963,445.358,2.639,4.736,1.03, , , , , , , , , , , , ,80041,.377, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,8/4/2020,2801921,51603,45532.857,95819,1154,1040,13181.825,242.77,214.212,450.787,5.429,4.893,1.03, , , , , , , , , , , , ,80428,.378, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,8/5/2020,2859073,57152,43829.714,97256,1437,1017.429,13450.701,268.875,206.2,457.547,6.76,4.787,1.02, , , , , , , , , , , , ,80814,.38, , ,tests performed, , , , , , , , , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
